date,area_type,area_code,area_name,metric,metric_name,value,week,cases_week
2021-01-31,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,1924,3,20119
2021-02-01,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2795,4,NA
2021-02-02,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2510,4,NA
2021-02-03,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2394,4,NA
2021-02-04,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2290,4,NA
2021-02-05,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,1995,4,NA
2021-02-06,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,1583,4,NA
2021-02-07,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,1401,4,14968
2021-02-08,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2050,5,NA
2021-02-09,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,1757,5,NA
2021-02-10,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,1708,5,NA
2021-02-11,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,1569,5,NA
2021-02-12,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,1543,5,NA
2021-02-13,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,1129,5,NA
2021-02-14,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,1039,5,10795
2021-02-15,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,1843,6,NA
2021-02-16,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,1674,6,NA
2021-02-17,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,1489,6,NA
2021-02-18,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,1458,6,NA
2021-02-19,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,1329,6,NA
2021-02-20,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,977,6,NA
2021-02-21,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,974,6,9744
2021-02-22,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,1525,7,NA
2021-02-23,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,1206,7,NA
2021-02-24,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,1065,7,NA
2021-02-25,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,918,7,NA
2021-02-26,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,795,7,NA
2021-02-27,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,534,7,NA
2021-02-28,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,540,7,6583
2021-03-01,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,873,8,NA
2021-03-02,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,834,8,NA
2021-03-03,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,659,8,NA
2021-03-04,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,650,8,NA
2021-03-05,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,582,8,NA
2021-03-06,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,450,8,NA
2021-03-07,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,470,8,4518
2021-03-08,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,738,9,NA
2021-03-09,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,609,9,NA
2021-03-10,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,657,9,NA
2021-03-11,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,563,9,NA
2021-03-12,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,579,9,NA
2021-03-13,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,416,9,NA
2021-03-14,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,482,9,4044
2021-03-15,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,752,10,NA
2021-03-16,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,637,10,NA
2021-03-17,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,635,10,NA
2021-03-18,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,515,10,NA
2021-03-19,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,503,10,NA
2021-03-20,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,417,10,NA
2021-03-21,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,588,10,4047
2021-03-22,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,659,11,NA
2021-03-23,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,543,11,NA
2021-03-24,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,638,11,NA
2021-03-25,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,555,11,NA
2021-03-26,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,420,11,NA
2021-03-27,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,343,11,NA
2021-03-28,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,533,11,3691
2021-03-29,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,387,12,NA
2021-03-30,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,387,12,NA
2021-03-31,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,414,12,NA
2021-04-01,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,335,12,NA
2021-04-02,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,230,12,NA
2021-04-03,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,209,12,NA
2021-04-04,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,227,12,2189
2021-04-05,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,232,13,NA
2021-04-06,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,276,13,NA
2021-04-07,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,266,13,NA
2021-04-08,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,262,13,NA
2021-04-09,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,266,13,NA
2021-04-10,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,183,13,NA
2021-04-11,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,177,13,1662
2021-04-12,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,229,14,NA
2021-04-13,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,226,14,NA
2021-04-14,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,199,14,NA
2021-04-15,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,194,14,NA
2021-04-16,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,188,14,NA
2021-04-17,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,160,14,NA
2021-04-18,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,245,14,1441
2021-04-19,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,222,15,NA
2021-04-20,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,195,15,NA
2021-04-21,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,244,15,NA
2021-04-22,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,188,15,NA
2021-04-23,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,156,15,NA
2021-04-24,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,118,15,NA
2021-04-25,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,181,15,1304
2021-04-26,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,231,16,NA
2021-04-27,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,155,16,NA
2021-04-28,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,204,16,NA
2021-04-29,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,171,16,NA
2021-04-30,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,167,16,NA
2021-05-01,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,96,16,NA
2021-05-02,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,108,16,1132
2021-05-03,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,164,17,NA
2021-05-04,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,199,17,NA
2021-05-05,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,189,17,NA
2021-05-06,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,147,17,NA
2021-05-07,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,108,17,NA
2021-05-08,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,103,17,NA
2021-05-09,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,163,17,1073
2021-05-10,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,182,18,NA
2021-05-11,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,137,18,NA
2021-05-12,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,146,18,NA
2021-05-13,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,142,18,NA
2021-05-14,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,116,18,NA
2021-05-15,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,108,18,NA
2021-05-16,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,101,18,932
2021-05-17,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,192,19,NA
2021-05-18,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,169,19,NA
2021-05-19,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,162,19,NA
2021-05-20,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,138,19,NA
2021-05-21,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,141,19,NA
2021-05-22,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,111,19,NA
2021-05-23,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,128,19,1041
2021-05-24,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,219,20,NA
2021-05-25,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,231,20,NA
2021-05-26,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,239,20,NA
2021-05-27,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,179,20,NA
2021-05-28,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,240,20,NA
2021-05-29,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,192,20,NA
2021-05-30,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,202,20,1502
2021-05-31,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,258,21,NA
2021-06-01,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,339,21,NA
2021-06-02,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,401,21,NA
2021-06-03,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,366,21,NA
2021-06-04,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,378,21,NA
2021-06-05,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,301,21,NA
2021-06-06,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,330,21,2373
2021-06-07,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,511,22,NA
2021-06-08,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,511,22,NA
2021-06-09,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,543,22,NA
2021-06-10,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,502,22,NA
2021-06-11,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,482,22,NA
2021-06-12,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,403,22,NA
2021-06-13,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,482,22,3434
2021-06-14,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,701,23,NA
2021-06-15,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,739,23,NA
2021-06-16,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,768,23,NA
2021-06-17,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,734,23,NA
2021-06-18,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,725,23,NA
2021-06-19,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,641,23,NA
2021-06-20,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,700,23,5008
2021-06-21,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,1174,24,NA
2021-06-22,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,1293,24,NA
2021-06-23,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,1417,24,NA
2021-06-24,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,1505,24,NA
2021-06-25,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,1374,24,NA
2021-06-26,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,1355,24,NA
2021-06-27,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,1515,24,9633
2021-06-28,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2379,25,NA
2021-06-29,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2319,25,NA
2021-06-30,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2508,25,NA
2021-07-01,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2529,25,NA
2021-07-02,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2397,25,NA
2021-07-03,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2204,25,NA
2021-07-04,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2276,25,16612
2021-07-05,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3114,26,NA
2021-07-06,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3333,26,NA
2021-07-07,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3504,26,NA
2021-07-08,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3214,26,NA
2021-07-09,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3050,26,NA
2021-07-10,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2795,26,NA
2021-07-11,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3036,26,22046
2021-07-12,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,4613,27,NA
2021-07-13,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,4794,27,NA
2021-07-14,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,5440,27,NA
2021-07-15,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,6470,27,NA
2021-07-16,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,5656,27,NA
2021-07-17,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3879,27,NA
2021-07-18,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3635,27,34487
2021-07-19,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,4519,28,NA
2021-07-20,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3667,28,NA
2021-07-21,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3338,28,NA
2021-07-22,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2872,28,NA
2021-07-23,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2538,28,NA
2021-07-24,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2005,28,NA
2021-07-25,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2018,28,20957
2021-07-26,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2586,29,NA
2021-07-27,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2445,29,NA
2021-07-28,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2542,29,NA
2021-07-29,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2338,29,NA
2021-07-30,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2028,29,NA
2021-07-31,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,1855,29,NA
2021-08-01,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,1900,29,15694
2021-08-02,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2681,30,NA
2021-08-03,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2600,30,NA
2021-08-04,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2873,30,NA
2021-08-05,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2918,30,NA
2021-08-06,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2454,30,NA
2021-08-07,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,1976,30,NA
2021-08-08,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2083,30,17585
2021-08-09,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3144,31,NA
2021-08-10,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2853,31,NA
2021-08-11,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3065,31,NA
2021-08-12,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2940,31,NA
2021-08-13,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2471,31,NA
2021-08-14,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2326,31,NA
2021-08-15,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2411,31,19210
2021-08-16,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3149,32,NA
2021-08-17,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3178,32,NA
2021-08-18,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3240,32,NA
2021-08-19,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3047,32,NA
2021-08-20,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2737,32,NA
2021-08-21,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2577,32,NA
2021-08-22,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2486,32,20414
2021-08-23,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3281,33,NA
2021-08-24,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3078,33,NA
2021-08-25,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3057,33,NA
2021-08-26,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2928,33,NA
2021-08-27,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2667,33,NA
2021-08-28,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2211,33,NA
2021-08-29,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2173,33,19395
2021-08-30,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2790,34,NA
2021-08-31,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3589,34,NA
2021-09-01,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3354,34,NA
2021-09-02,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3182,34,NA
2021-09-03,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3165,34,NA
2021-09-04,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2658,34,NA
2021-09-05,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2649,34,21387
2021-09-06,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3700,35,NA
2021-09-07,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3357,35,NA
2021-09-08,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3012,35,NA
2021-09-09,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2968,35,NA
2021-09-10,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2619,35,NA
2021-09-11,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2078,35,NA
2021-09-12,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2082,35,19816
2021-09-13,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3071,36,NA
2021-09-14,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2892,36,NA
2021-09-15,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2787,36,NA
2021-09-16,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2863,36,NA
2021-09-17,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2808,36,NA
2021-09-18,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2625,36,NA
2021-09-19,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3227,36,20273
2021-09-20,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,4198,37,NA
2021-09-21,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3888,37,NA
2021-09-22,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3757,37,NA
2021-09-23,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3770,37,NA
2021-09-24,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3345,37,NA
2021-09-25,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3030,37,NA
2021-09-26,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3390,37,25378
2021-09-27,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,4236,38,NA
2021-09-28,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3636,38,NA
2021-09-29,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3560,38,NA
2021-09-30,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3544,38,NA
2021-10-01,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3000,38,NA
2021-10-02,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2787,38,NA
2021-10-03,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3450,38,24213
2021-10-04,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,4112,39,NA
2021-10-05,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3956,39,NA
2021-10-06,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,4052,39,NA
2021-10-07,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,4010,39,NA
2021-10-08,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3478,39,NA
2021-10-09,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2987,39,NA
2021-10-10,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3524,39,26119
2021-10-11,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,4621,40,NA
2021-10-12,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,4372,40,NA
2021-10-13,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,4200,40,NA
2021-10-14,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,4296,40,NA
2021-10-15,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3705,40,NA
2021-10-16,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3251,40,NA
2021-10-17,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3870,40,28315
2021-10-18,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,5053,41,NA
2021-10-19,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,4649,41,NA
2021-10-20,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,4492,41,NA
2021-10-21,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3736,41,NA
2021-10-22,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3454,41,NA
2021-10-23,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2840,41,NA
2021-10-24,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2950,41,27174
2021-10-25,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3832,42,NA
2021-10-26,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3311,42,NA
2021-10-27,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3824,42,NA
2021-10-28,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3567,42,NA
2021-10-29,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3291,42,NA
2021-10-30,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2941,42,NA
2021-10-31,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2983,42,23749
2021-11-01,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,4019,43,NA
2021-11-02,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3096,43,NA
2021-11-03,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3003,43,NA
2021-11-04,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2887,43,NA
2021-11-05,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2407,43,NA
2021-11-06,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2464,43,NA
2021-11-07,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2752,43,20628
